Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
14,"C. -C. Lee, W. -H. Ku, S. -Y. Huang","A new steganographic scheme based on vector quantisation and search-order coding",2009,"Iet Image Processing","Inst Engineering Technology-Iet","","",526,"2018-11-02","Article","10.1049/iet-ipr.2008.0251","1751-9659","",3,4,243,248,14,1.56,5,3,9
13,"VAT Brugge, DR Nassel, GM Coast, DA Schooley, I Orchard","The distribution of a kinin-like peptide and its co-localization with a CRF-like peptide in the blood-feeding bug, Rhodnius prolixus",2001,"Peptides","Elsevier Science Inc","","",527,"2018-11-02","Article","","0196-9781","",22,2,161,173,13,0.76,3,5,17
13,"C. Lioma, I. Ounis","A syntactically-based query reformulation technique for information retrieval",2008,"Information Processing & Management","Pergamon-Elsevier Science Ltd","","",528,"2018-11-02","Article","10.1016/j.ipm.2006.12.005","0306-4573","",44,1,143,162,13,1.30,7,2,10
13,"Hiroaki Ohshima, Satoshi Oyama, Katsumi Tanaka","Searching coordinate terms with their context from the Web",2006,"Web Information Systems - Wise 2006, Proceedings","Springer-Verlag Berlin","","",529,"2018-11-02","Article","","0302-9743","",4255,,40,47,13,1.08,4,3,12
13,"S Suomela, J Kekalainen","Ontology as a search-tool: A study of real users' query formulation with and without conceptual support",2005,"Advances In Information Retrieval","Springer-Verlag Berlin","","",530,"2018-11-02","Article","","0302-9743","",3408,,315,329,13,1.00,7,2,13
12,"E Balfe, B Smyth","An analysis of query similarity in collaborative Web search",2005,"Advances In Information Retrieval","Springer-Verlag Berlin","","",531,"2018-11-02","Article","","0302-9743","",3408,,330,344,12,0.92,6,2,13
13,"MC Vanzani, RF Iacono, RL Caccuri, MI Berria","Immunochemical and morphometric features of astrocyte reactivity vs. plaque location in Alzheimer's disease",2005,"Medicina-Buenos Aires","Medicina (Buenos Aires)","","",532,"2018-11-02","Article","","0025-7680","",65,3,213,218,13,1.00,3,4,13
13,"T Mentzel, J Toennissen, A Rutten, J Schaller","Palmar atypical lipomatous tumour with spindle cell features (well-differentiated spindle cell liposarcoma): a rare neoplasm arising in an unusual anatomical location",2005,"Virchows Archiv","Springer","","",533,"2018-11-02","Article","10.1007/s00428-004-1138-6","0945-6317","",446,3,300,304,13,1.00,3,4,13
13,"H Joho, M Sanderson, M Beaulieu","Study of user interaction with a concept-based interactive query expansion support tool",2004,"Advances In Information Retrieval, Proceedings","Springer-Verlag Berlin","","",534,"2018-11-02","Article","","0302-9743","",2997,,42,56,13,0.93,4,3,14
13,"Nash Unsworth","Working Memory Capacity and Recall From Long-Term Memory: Examining the Influences of Encoding Strategies, Study Time Allocation, Search Efficiency, and Monitoring Abilities",2016,"Journal Of Experimental Psychology-Learning Memory And Cognition","Amer Psychological Assoc","","",535,"2018-11-02","Article","10.1037/xlm0000148","0278-7393","",42,1,50,61,13,6.50,13,1,2
13,"Mun Kyeom Kim","Short-term price forecasting of Nordic power market by combination Levenberg-Marquardt and Cuckoo search algorithms",2015,"Iet Generation Transmission & Distribution","Inst Engineering Technology-Iet","","",536,"2018-11-02","Article","10.1049/iet-gtd.2014.0957","1751-8687","",9,13,1553,1563,13,4.33,13,1,3
13,"IngMarie Nilsson, Patricia Lara, Tara Hessa, Arthur E. Johnson, Gunnar von Heijne, Andrey L. Karamyshev","The Code for Directing Proteins for Trans location across ER Membrane: SRP Cotranslationally Recognizes Specific Features of a Signal Sequence",2015,"Journal Of Molecular Biology","Academic Press Ltd- Elsevier Science Ltd","","",537,"2018-11-02","Article","10.1016/j.jmb.2014.06.014","0022-2836","",427,6,1191,1201,13,4.33,2,6,3
12,"Gabriel J. Milinovich, Simon M. R. Avril, Archie C. A. Clements, John S. Brownstein, Shilu Tong, Wenbiao Hu","Using internet search queries for infectious disease surveillance: screening diseases for suitability",2014,"Bmc Infectious Diseases","Biomed Central Ltd","","",538,"2018-11-02","Article","10.1186/s12879-014-0690-1","1471-2334","",14,,,,12,3.00,2,6,4
11,"Dipasree Pal, Mandar Mitra, Kalyankumar Datta","Improving Query Expansion Using WordNet",2014,"Journal Of The Association For Information Science And Technology","Wiley-Blackwell","","",539,"2018-11-02","Article","10.1002/asi.23143","2330-1635","",65,12,2469,2478,11,2.75,4,3,4
12,"David Martinez, Arantxa Otegi, Aitor Soroa, Eneko Agirre","Improving search over Electronic Health Records using UMLS-based query expansion through random walks",2014,"Journal Of Biomedical Informatics","Academic Press Inc Elsevier Science","","",540,"2018-11-02","Article","10.1016/j.jbi.2014.04.013","1532-0464","",51,,100,106,12,3.00,3,4,4
13,"Ryen W. White, Eric Horvitz","From health search to healthcare: explorations of intention and utilization via query logs and user surveys",2014,"Journal Of The American Medical Informatics Association","Oxford Univ Press","","",541,"2018-11-02","Article","10.1136/amiajnl-2012-001473","1067-5027","",21,1,49,55,13,3.25,7,2,4
13,"David G. Ingram, David T. Plante","Seasonal trends in restless legs symptomatology: evidence from Internet search query data",2013,"Sleep Medicine","Elsevier Science Bv","","",542,"2018-11-02","Article","10.1016/j.sleep.2013.06.016","1389-9457","",14,12,1364,1368,13,2.60,7,2,5
13,"Thanh G. Phan, Andrew Demchuk, Velandai Srikanth, Brian Silver, Suresh C. Patel, Philip A. Barber, Steven R. Levine, Michael D. Hill","Proof of Concept Study: Relating Infarct Location to Stroke Disability in the NINDS rt-PA Trial",2013,"Cerebrovascular Diseases","Karger","","",543,"2018-11-02","Article","10.1159/000351147","1015-9770","",35,6,560,565,13,2.60,2,8,5
12,"Shan Yin, Mona Ho","Monitoring a toxicological outbreak using Internet search query data",2012,"Clinical Toxicology","Informa Healthcare","","",544,"2018-11-02","Article","10.3109/15563650.2012.729667","1556-3650","",50,9,818,822,12,2.00,6,2,6
13,"Cheng-Chung Cheng, Hung-Hao Lo, Tse-Shun Huang, Yi-Chieh Cheng, Shi-Ting Chang, Shing-Jyh Chang, Hsei-Wei Wang","Genetic module and miRNome trait analyses reflect the distinct biological features of endothelial progenitor cells from different anatomic locations",2012,"Bmc Genomics","Bmc","","",545,"2018-11-02","Article","10.1186/1471-2164-13-447","1471-2164","",13,,,,13,2.17,2,7,6
13,"Zhi-Pin Deng, Yui-Lam Chan, Ke-Bin Jia, Chang-Hong Fu, Wan-Chi Siu","Iterative search strategy with selective bi-directional prediction for low complexity multiview video coding",2012,"Journal Of Visual Communication And Image Representation","Academic Press Inc Elsevier Science","","",546,"2018-11-02","Article","10.1016/j.jvcir.2012.01.016","1047-3203","",23,3,522,534,13,2.17,3,5,6
13,"Yu-Chi Chung, I-Fang Su, Chiang Lee","An efficient mechanism for processing similarity search queries in sensor networks",2011,"Information Sciences","Elsevier Science Inc","","",547,"2018-11-02","Article","10.1016/j.ins.2010.08.031","0020-0255","",181,2,284,307,13,1.86,4,3,7
13,"A. Krabbenhoeft, R. W. Weinrebe, H. Kopp, E. R. Flueh, S. Ladage, C. Papenberg, L. Planert, Y. Djajadihardja","Bathymetry of the Indonesian Sunda margin-relating morphological features of the upper plate slopes to the location and extent of the seismogenic zone",2010,"Natural Hazards And Earth System Sciences","Copernicus Gesellschaft Mbh","","",548,"2018-11-02","Article","10.5194/nhess-10-1899-2010","1561-8633","",10,9,1899,1911,13,1.63,2,8,8
11,"Ching-Ting Tu, Jenn-Jier James Lien","Automatic Location of Facial Feature Points and Synthesis of Facial Sketches Using Direct Combined Model",2010,"Ieee Transactions On Systems Man And Cybernetics Part B-Cybernetics","Ieee-Inst Electrical Electronics Engineers Inc","","",549,"2018-11-02","Article","10.1109/TSMCB.2009.2035154","1083-4419","",40,4,1158,1169,11,1.38,6,2,8
13,"E. K. Mosse, C. Jarrold","Searching for the Hebb effect in Down syndrome: evidence for a dissociation between verbal short-term memory and domain-general learning of serial order",2010,"Journal Of Intellectual Disability Research","Wiley-Blackwell Publishing, Inc","","",550,"2018-11-02","Article","10.1111/j.1365-2788.2010.01257.x","0964-2633","",54,,295,307,13,1.63,7,2,8
13,"A Michail","Browsing and searching source code of applications written using a GUI framework",2002,"Icse 2002: Proceedings Of The 24th International Conference On Software Engineering","Assoc Computing Machinery","","",551,"2018-11-02","Proceedings Paper","","","",,,327,337,13,0.81,13,1,16
12,"Zhiguo Gong, Qian Liu","Improving keyword based web image search with visual feature distribution and term expansion",2009,"Knowledge And Information Systems","Springer London Ltd","","",552,"2018-11-02","Article","10.1007/s10115-008-0183-x","0219-1377","",21,1,113,132,12,1.33,6,2,9
11,"Ismail Sengor Altingovde, Rifat Ozcan, Oezguer Ulusoy","A Cost-Aware Strategy for Query Result Caching in Web Search Engines",2009,"Advances In Information Retrieval, Proceedings","Springer-Verlag Berlin","","",553,"2018-11-02","Proceedings Paper","","0302-9743","",5478,,628,636,11,1.22,4,3,9
10,"H. Li, M. Lu, Z. Feng","Mathematical modelling and performance analysis for average-based rapid search method for direct global position system precision code acquisition",2009,"Iet Radar Sonar And Navigation","Inst Engineering Technology-Iet","","",554,"2018-11-02","Article","10.1049/iet-rsn:20070163","1751-8784","",3,1,81,92,10,1.11,3,3,9
13,"C Didierjean, A Aubry, F Wyckaert, G Boussard","Structural features of the Pip/AzPip couple in the crystalline state: influence of the relative AzPip location in an azadipeptide sequence upon the induced chirality and conformational characteristics",2000,"Journal Of Peptide Research","Munksgaard Int Publ Ltd","","",555,"2018-11-02","Article","10.1034/j.1399-3011.2000.00686.x","1397-002X","",55,4,308,317,13,0.72,3,4,18
11,"WS Li, D Agrawal","Supporting web query expansion efficiently using multi-granularity indexing and query processing",2000,"Data & Knowledge Engineering","Elsevier Science Bv","","",556,"2018-11-02","Article","10.1016/S0169-023X(00)00024-0","0169-023X","",35,3,239,257,11,0.61,6,2,18
12,"Sharon Simmons, Dennis Edwards, Norman Wilde, Josh Homan, Michael Groble","Industrial tools for the feature location problem: an exploratory study",2006,"Journal Of Software Maintenance And Evolution-Research And Practice","Wiley-Blackwell","","",557,"2018-11-02","Article","10.1002/smr.338","1532-060X","",18,6,457,474,12,1.00,2,5,12
12,"Jarrett J. Barber, Alan E. Gelfand, Jr. Silander, John A.","Modelling map positional error to infer true feature location",2006,"Canadian Journal Of Statistics-Revue Canadienne De Statistique","Canadian Journal Statistics","","",558,"2018-11-02","Article","10.1002/cjs.5550340407","0319-5724","",34,4,659,676,12,1.00,4,3,12
12,"M Iivonen, DH Sonnenwald","From translation to navigation of different discourses: A model of search term selection during the pre-online stage of the search process",1998,"Journal Of The American Society For Information Science","John Wiley & Sons Inc","","",559,"2018-11-02","Article","10.1002/(SICI)1097-4571(19980401)49:4<312::AID-ASI3>3.0.CO;2-N","0002-8231","",49,4,312,326,12,0.60,6,2,20
2,"QY Sun","Global convergence results of a three term memory gradient method with a non-monotone line search technique",2005,"Acta Mathematica Scientia","Springer","","",560,"2018-11-02","Article","","0252-9602","",25,1,170,178,2,0.15,2,1,13
12,"Xianglong Liu, Lei Huang, Cheng Deng, Bo Lang, Dacheng Tao","Query-Adaptive Hash Code Ranking for Large-Scale Multi-View Visual Search",2016,"Ieee Transactions On Image Processing","Ieee-Inst Electrical Electronics Engineers Inc","","",561,"2018-11-02","Article","10.1109/TIP.2016.2593344","1057-7149","",25,10,4514,4524,12,6.00,2,5,2
11,"Hyekyung Woo, Youngtae Cho, Eunyoung Shim, Jong-Koo Lee, Chang-Gun Lee, Seong Hwan Kim","Estimating Influenza Outbreaks Using Both Search Engine Query Data and Social Media Data in South Korea",2016,"Journal Of Medical Internet Research","Jmir Publications, Inc","","",562,"2018-11-02","Article","10.2196/jmir.4955","1438-8871","",18,7,,,11,5.50,2,6,2
12,"BH Zheng, WC Lee, DL Lee","On semantic caching and query scheduling for mobile nearest-neighbor search",2004,"Wireless Networks","Kluwer Academic Publ","","",563,"2018-11-02","Article","10.1023/B:WINE.0000044026.38487.b2","1022-0038","",10,6,653,664,12,0.86,4,3,14
11,"B Abdool-Rassool, MR Nakhai, F Heliot, L Revelly, H Aghvami","Search for space - time trellis codes: novel codes for Rayleigh fading channels",2004,"Iee Proceedings-Communications","Iee-Inst Elec Eng","","",564,"2018-11-02","Article","10.1049/ip-com:20040403","1350-2425","",151,1,25,31,11,0.79,2,5,14
12,"Jingkuan Song, Heng Tao Shen, Jianfeng Wang, Zi Huang, Nicu Sebe, Jingdong Wang","A Distance-Computation-Free Search Scheme for Binary Code Databases",2016,"Ieee Transactions On Multimedia","Ieee-Inst Electrical Electronics Engineers Inc","","",565,"2018-11-02","Article","10.1109/TMM.2016.2515990","1520-9210","",18,3,484,495,12,6.00,2,6,2
12,"Yanzhen Zou, Ting Ye, Yangyang Lu, John Mylopoulos, Lu Zhang","Learning to Rank for Question-Oriented Software Text Retrieval",2015,"2015 30th Ieee/Acm International Conference On Automated Software Engineering (Ase)","Ieee","","",566,"2018-11-02","Proceedings Paper","10.1109/ASE.2015.24","1527-1366","",,,1,11,12,4.00,2,5,3
11,"Giuseppe Scanniello, Andrian Marcus, Daniele Pascale","Link analysis algorithms for static concept location: an empirical assessment",2015,"Empirical Software Engineering","Springer","","",567,"2018-11-02","Article","10.1007/s10664-014-9327-7","1382-3256","",20,6,1666,1720,11,3.67,4,3,3
12,"Dahua Lin, Sanja Fidler, Chen Kong, Raquel Urtasun","Visual Semantic Search: Retrieving Videos via Complex Textual Queries",2014,"2014 Ieee Conference On Computer Vision And Pattern Recognition (Cvpr)","Ieee","","",568,"2018-11-02","Proceedings Paper","10.1109/CVPR.2014.340","1063-6919","",,,2657,2664,12,3.00,3,4,4
12,"Ramzi G. Salloum, Amira Osman, Wasim Maziak, James F. Thrasher","How popular is waterpipe tobacco smoking? Findings from internet search queries",2015,"Tobacco Control","Bmj Publishing Group","","",569,"2018-11-02","Article","10.1136/tobaccocontrol-2014-051675","0964-4563","",24,5,509,513,12,4.00,3,4,3
11,"Roberta Sellaro, Thomas Dolk, Lorenza S. Colzato, Roman Liepelt, Bernhard Hommel","Referential Coding Does Not Rely on Location Features: Evidence for a Nonspatial Joint Simon Effect",2015,"Journal Of Experimental Psychology-Human Perception And Performance","Amer Psychological Assoc","","",570,"2018-11-02","Article","10.1037/a0038548","0096-1523","",41,1,186,195,11,3.67,2,5,3
12,"Yann Neuzillet, Michel Soulie, Stephane Larre, Morgan Roupret, Guillaume Defortescu, Thibaut Murez, Geraldine Pignot, Aurelien Descazeaud, Jean-Jacques Patard, Pierre Bigot, Laurent Salomon, Pierre Colin, Jerome Rigaud, Cyrille Bastide, Xavier Durand, Antoine Valeri, Francois Kleinclauss, Franck Bruyere, Christian Pfister","Positive surgical margins and their locations in specimens are adverse prognosis features after radical cystectomy in non-metastatic carcinoma invading bladder muscle: results from a nationwide case-control study",2013,"Bju International","Wiley-Blackwell","","",571,"2018-11-02","Article","10.1111/j.1464-410X.2012.11664.x","1464-4096","",111,8,1253,1260,12,2.40,1,19,5
12,"David N. Quan, William E. Bentley","Gene Network Homology in Prokaryotes Using a Similarity Search Approach: Queries of Quorum Sensing Signal Transduction",2012,"Plos Computational Biology","Public Library Science","","",572,"2018-11-02","Article","10.1371/journal.pcbi.1002637","1553-7358","",8,8,,,12,2.00,6,2,6
12,"Nicolas Griffon, Wiem Chebil, Laetitia Rollin, Gaetan Kerdelhue, Benoit Thirion, Jean-Francois Gehanno, Stefan Jacques Darmoni","Performance evaluation of unified medical language system (R)'s synonyms expansion to query PubMed",2012,"Bmc Medical Informatics And Decision Making","Biomed Central Ltd","","",573,"2018-11-02","Article","10.1186/1472-6947-12-12","1472-6947","",12,,,,12,2.00,2,7,6
11,"Jan Bocianowski, Marcin Kozak, Alina Liersch, Iwona Bartkowiak-Broda","A heuristic method of searching for interesting markers in terms of quantitative traits",2011,"Euphytica","Springer","","",574,"2018-11-02","Article","10.1007/s10681-011-0424-z","0014-2336","",181,1,89,100,11,1.57,3,4,7
12,"Otavio Augusto Lazzarini Lemos, Sushil Bajracharya, Joel Ossher, Paulo Cesar Masiero, Cristina Lopes","A test-driven approach to code search and its application to the reuse of auxiliary functionality",2011,"Information And Software Technology","Elsevier Science Bv","","",575,"2018-11-02","Article","10.1016/j.infsof.2010.11.009","0950-5849","",53,4,294,306,12,1.71,2,5,7
